Takahē,Bird,New Zealand,Large; 2-3 kg,10-15 years,"Gentle, curious, and shy",Feathers,Green with blue and purple accents,Regular care and habitat maintenance,Low exercise needs; enjoys foraging,Not typically trained,Curious and gentle,Prone to habitat destruction,"1,000"
Psycho Parrot,Bird,Central and South America,Medium; 200-300 grams,15-20 years,"Active, playful, and social",Feathers,Green with red and yellow accents,Regular grooming and attention,High exercise needs; enjoys interaction and play,Trainable with patience,Very social and playful,Prone to feather plucking,600
Greater Vasa Parrot,Bird,Madagascar,Medium; 300-400 grams,20-30 years,"Intelligent, social, and reserved",Feathers,Gray with black accents,Regular grooming and attention,High exercise needs; enjoys interaction and play,Trainable with patience,Social and reserved,Prone to feather plucking,"1,200"
Puffin,Bird,North Atlantic,Medium; 400-500 grams,20-25 years,"Playful, social, and comical",Feathers,Black with white belly and orange beak,Regular care; needs space to fly,Moderate exercise; enjoys swimming,Not typically trained,Social and comical,Prone to beak and feather issues,"1,500"
Harlequin Macaw,Bird,South America,Large; 800-1,000 grams,30-50 years,"Playful, social, and vocal",Feathers,Green with orange and blue,Regular grooming and attention,High exercise needs; enjoys interaction and play,Trainable with patience,Very social and active,"3,000"
Vasa Parrot,Bird,Madagascar,Medium; 300-400 grams,20-30 years,"Intelligent, social, and reserved",Feathers,Gray with black accents,Regular grooming and attention,High exercise needs; enjoys interaction and play,Trainable with patience,Very social and reserved,Prone to feather plucking,"1,000"
Kakapo,Bird,New Zealand,Large; 2-4 kg,60-90 years,"Gentle, nocturnal, and playful",Feathers,Green with yellow accents,Specialized care needed,Low exercise needs; nocturnal,Not typically trained,Gentle and playful,Prone to habitat issues and predators,"5,000"
Cobalt-winged Parakeet,Bird,South America,Medium; 100-150 grams,15-20 years,"Playful, social, and vocal",Feathers,Green with blue wings,Regular grooming and attention,Moderate exercise; enjoys interaction and play,Trainable with patience,Very social and active,Prone to feather plucking,600
Turquoise Parrot,Bird,Australia,Medium; 150-200 grams,15-20 years,"Gentle, social, and colorful",Feathers,Turquoise with yellow accents,Regular grooming and attention,Moderate exercise; enjoys interaction and play,Trainable with patience,Social and gentle,Prone to feather plucking,700
Maroon-fronted Parrot,Bird,North America,Medium; 200-300 grams,15-20 years,"Social, intelligent, and vocal",Feathers,Green with maroon front,Regular grooming and attention,High exercise needs; enjoys interaction and play,Trainable with patience,Very social and intelligent,Prone to feather plucking,800
Jardine's Parrot,Bird,Africa,Medium; 200-300 grams,20-30 years,"Playful, social, and intelligent",Feathers,Green with red and yellow accents,Regular grooming and attention,Moderate exercise; enjoys interaction and play,Trainable with patience,Very social and intelligent,Prone to feather plucking,900
African Red-bellied Parrot,Bird,Africa,Medium; 150-200 grams,20-30 years,"Playful, social, and vocal",Feathers,Green with red belly,Regular grooming and attention,Moderate exercise; enjoys interaction and play,Trainable with patience,Very social and vocal,Prone to feather plucking,800
Burrowing Parrot,Bird,South America,Medium; 150-200 grams,15-20 years,"Playful, social, and intelligent",Feathers,Green with red and blue accents,Regular grooming and attention,High exercise needs; enjoys interaction and play,Trainable with patience,Very social and playful,Prone to feather plucking,700
Peach-faced Lovebird,Bird,Africa,Small; 40-60 grams,10-15 years,"Affectionate, social, and playful",Feathers,Peach and green,Easy care; regular cage cleaning,Moderate exercise; enjoys interaction and play,Trainable with patience,Very social and affectionate,Prone to feather plucking,200
Lineolated Parakeet,Bird,South America,Small; 50-70 grams,10-15 years,"Calm, friendly, and quiet",Feathers,Green with blue and yellow,Easy care; regular cage cleaning,Moderate exercise; enjoys flying,Not typically trained,Calm and gentle,Prone to respiratory issues,150
Meyer’s Parrot,Bird,Africa,Medium; 150-200 grams,20-30 years,"Affectionate, social, and playful",Feathers,Green with yellow and red accents,Regular grooming and attention,Moderate exercise; enjoys interaction and play,Trainable with patience,Very social and playful,Prone to feather plucking,700
Tucuman Parrot,Bird,South America,Medium; 150-200 grams,15-20 years,"Playful, social, and vocal",Feathers,Green with red and blue accents,Regular grooming and attention,High exercise needs; enjoys interaction and play,Trainable with patience,Very social and vocal,Prone to feather plucking,800
Yellow-thighed Parrot,Bird,South America,Medium; 200-300 grams,20-30 years,"Playful, social, and vocal",Feathers,Green with yellow thighs,Regular grooming and attention,Moderate exercise; enjoys interaction and play,Trainable with patience,Very social and playful,Prone to feather plucking,700
Pallid Parrot,Bird,Australia,Medium; 150-200 grams,15-20 years,"Gentle, social, and quiet",Feathers,Green with pastel accents,Regular grooming and attention,Moderate exercise; enjoys flying and play,Trainable with patience,Social and gentle,Prone to feather plucking,600
Rosy-faced Lovebird,Bird,Africa,Small; 40-60 grams,10-15 years,"Affectionate, social, and playful",Feathers,Pink and green,Easy care; regular cage cleaning,Moderate exercise; enjoys interaction and play,Trainable with patience,Very social and affectionate,Prone to feather plucking,200
Coppery-tailed Parrot,Bird,South America,Medium; 200-300 grams,20-30 years,"Playful, social, and vocal",Feathers,Green with copper tail,Regular grooming and attention,High exercise needs; enjoys interaction and play,Trainable with patience,Very social and vocal,Prone to feather plucking,800
Red-bellied Parrot,Bird,Africa,Medium; 200-300 grams,15-20 years,"Playful, social, and vocal",Feathers,Green with red belly,Regular grooming and attention,Moderate exercise; enjoys interaction and play,Trainable with patience,Very social and vocal,Prone to feather plucking,700
Rainbow Lorikeet,Bird,Australia,Medium; 150-200 grams,15-20 years,"Playful, social, and colorful",Feathers,Rainbow-colored,Regular grooming and attention,High exercise needs; enjoys interaction and play,Trainable with patience,Very social and active,Prone to feather plucking,"1,000"
Eclectus Parrot,Bird,Australia and Papua New Guinea,Medium; 350-450 grams,30-50 years,"Gentle, social, and vocal",Feathers,Red and green,Regular grooming and attention,High exercise needs; enjoys interaction and play,Trainable with patience,Very social and vocal,Prone to feather plucking,"1,200"
Peach-faced Lovebird,Bird,Africa,Small; 40-60 grams,10-15 years,"Affectionate, social, and playful",Feathers,Peach and green,Easy care; regular cage cleaning,Moderate exercise; enjoys interaction and play,Trainable with patience,Very social and affectionate,Prone to feather plucking,200
Green-cheeked Lovebird,Bird,Africa,Small; 40-60 grams,10-15 years,"Affectionate, social, and active",Feathers,Green with orange and red,Easy care; regular cage cleaning,Moderate exercise; enjoys interaction and play,Trainable with patience,Very social and affectionate,Prone to feather plucking,200
Turquoise-fronted Amazon,Bird,South America,Medium; 350-450 grams,30-50 years,"Playful, vocal, and intelligent",Feathers,Green with turquoise front,Regular grooming and attention,High exercise needs; enjoys interaction and play,Trainable with patience,Very social and communicative,Prone to obesity and feather plucking,"1,200"
White-winged Parakeet,Bird,Australia,Medium; 150-200 grams,15-20 years,"Playful, social, and colorful",Feathers,Green with white wings,Regular grooming and attention,Moderate exercise; enjoys interaction and play,Trainable with patience,Very social and active,Prone to feather plucking,600
Blue-crowned Conure,Bird,South America,Medium; 150-200 grams,15-20 years,"Playful, social, and vocal",Feathers,Green with blue crown,Regular grooming and attention,High exercise needs; enjoys interaction and play,Trainable with patience,Very social and vocal,Prone to feather plucking,800
Clownfish,Fish,Australia,Small; 4-5 cm,6-10 years,Peaceful,No coat,Orange with white stripes,Easy to care for,Minimal exercise,Low,"Friendly, social, and hardy",Prone to marine diseases,45
Neon Tetra,Fish,South America,Small; 3-4 cm,5-10 years,Peaceful,No coat,Blue with red stripe,Easy to care for,Minimal exercise,Low,"Active, schooling fish",Can be sensitive to water quality,20
Guppy,Fish,South America,Small; 3-6 cm,2-3 years,Peaceful,No coat,Various colors,Easy to care for,Minimal exercise,Low,"Active, colorful, and hardy",Prone to fin rot and dropsy,10
Betta,Fish,Thailand,Small; 6-8 cm,2-4 years,Aggressive,No coat,"Various colors including red, blue, and green",Easy to care for,Minimal exercise,Low,"Aggressive towards other males, but can be interactive",Prone to fin rot and tail biting,15
Angelfish,Fish,South America,Medium; 10-15 cm,10-15 years,Peaceful,No coat,"Silver, gold, and black",Moderate care,Minimal exercise,Low,"Elegant, active swimmers",Can be sensitive to water conditions,30
Discus,Fish,South America,Medium; 15-20 cm,10-15 years,Peaceful,No coat,Various colors,Moderate to high care,Moderate exercise,Low,"Social, requires stable water conditions",Prone to discus plague,50
Oscar,Fish,South America,Large; 30-45 cm,10-15 years,Aggressive,No coat,"Various colors including red, orange, and black",Moderate to high care,Moderate exercise,Low,"Intelligent, territorial",Prone to hole-in-the-head disease,60
Molly,Fish,Central America,Small; 5-8 cm,3-5 years,Peaceful,No coat,Various colors,Easy to care for,Minimal exercise,Low,"Hardy, adaptable",Prone to fin rot and internal parasites,12
Swordtail,Fish,Central America,Small; 7-10 cm,3-5 years,Peaceful,No coat,Various colors,Easy to care for,Minimal exercise,Low,"Active, social",Prone to fin rot and dropsy,15
Platies,Fish,Central America,Small; 5-7 cm,3-5 years,Peaceful,No coat,Various colors,Easy to care for,Minimal exercise,Low,"Active, hardy",Prone to fin rot and internal parasites,12
Rainbowfish,Fish,Australia,Medium; 8-10 cm,5-10 years,Peaceful,No coat,Various colors,Easy to care for,Moderate exercise,Low,"Active, social",Can be sensitive to water quality,25
Koi,Fish,Japan,Large; 60-90 cm,20-30 years,Peaceful,No coat,Various colors,High care,Moderate exercise,Low,"Elegant, long-lived",Prone to parasites and bacterial infections,150
Goldfish,Fish,China,Small to large; 10-30 cm,10-20 years,Peaceful,No coat,Various colors,Easy to care for,Moderate exercise,Low,"Social, hardy",Prone to swim bladder disease and fin rot,20
Corydoras,Fish,South America,Small; 5-8 cm,5-10 years,Peaceful,No coat,Various colors,Easy to care for,Minimal exercise,Low,"Bottom-dwelling, social",Prone to fungal infections,18
Bristlenose Pleco,Fish,South America,Medium; 10-15 cm,5-10 years,Peaceful,No coat,Brown with spots,Easy to care for,Minimal exercise,Low,"Algae-eating, nocturnal",Prone to skin infections,25
Catfish,Fish,Various,Medium to large; 20-50 cm,5-15 years,Varies,No coat,Various colors,Moderate to high care,Moderate exercise,Low,"Bottom-dwelling, varied personalities",Prone to parasitic infections,30
African Cichlid,Fish,Africa,Medium; 10-15 cm,10-15 years,Aggressive,No coat,Various colors,Moderate to high care,Moderate exercise,Low,"Territorial, colorful",Prone to Malawi bloat and cichlid disease,40
Discus,Fish,South America,Medium; 15-20 cm,10-15 years,Peaceful,No coat,Various colors,Moderate to high care,Moderate exercise,Low,"Social, requires stable water conditions",Prone to discus plague,50
Gourami,Fish,Asia,Medium; 10-15 cm,4-6 years,Peaceful,No coat,Various colors,Easy to moderate care,Moderate exercise,Low,"Interactive, peaceful",Prone to fin rot and skin infections,20
Pufferfish,Fish,Various,Medium; 15-30 cm,5-10 years,Aggressive,No coat,Various colors,Moderate to high care,Moderate exercise,Low,"Intelligent, requires careful handling",Prone to poisoning if not properly cared for,60
Lionfish,Fish,Pacific,Large; 30-45 cm,5-15 years,Aggressive,No coat,Red with white stripes,High care,Moderate exercise,Low,"Venomous, requires large tank",Prone to injuries and infections,100
Tang,Fish,Pacific,Medium; 20-30 cm,5-10 years,Peaceful,No coat,Various colors,High care,Moderate exercise,Low,"Active, schooling fish",Prone to marine ich,70
Mandarinfish,Fish,Pacific,Small; 7-10 cm,10-15 years,Peaceful,No coat,Brightly colored,High care,Moderate exercise,Low,"Colorful, requires live food",Prone to disease and parasites,90
Goby,Fish,Various,Small; 5-10 cm,5-10 years,Peaceful,No coat,Various colors,Easy to moderate care,Minimal exercise,Low,"Bottom-dwelling, social",Prone to injuries,25
Blenny,Fish,Various,Small; 10-15 cm,5-10 years,Peaceful,No coat,Various colors,Moderate care,Minimal exercise,Low,"Interactive, algae-eating",Prone to marine ich and skin infections,30
Seahorse,Fish,Pacific,Small; 10-15 cm,1-5 years,Peaceful,No coat,Various colors,High care,Minimal exercise,Low,"Delicate, requires stable conditions",Prone to disease and stress,120
Chromis,Fish,Pacific,Small; 7-10 cm,5-10 years,Peaceful,No coat,Blue-green,Moderate care,Moderate exercise,Low,"Schooling, active",Prone to marine ich,40
Wrasse,Fish,Various,Medium; 15-20 cm,5-10 years,Peaceful,No coat,Various colors,Moderate to high care,Moderate exercise,Low,"Colorful, active",Prone to skin infections and parasites,50
Shark Catfish,Fish,South America,Large; 60-80 cm,10-20 years,Peaceful,No coat,Grayish,Moderate to high care,Moderate exercise,Low,"Bottom-dwelling, requires large tank",Prone to skin infections,60
Rainbow Shark,Fish,Asia,Medium; 10-15 cm,5-7 years,Aggressive,No coat,Gray with red fins,Moderate care,Moderate exercise,Low,"Active, territorial",Prone to fin rot,25
Silver Dollar,Fish,South America,Medium; 10-15 cm,5-10 years,Peaceful,No coat,Silver,Easy to care for,Moderate exercise,Low,"Schooling, peaceful",Prone to internal parasites,30
Banded Catfish,Fish,South America,Medium; 20-25 cm,5-10 years,Peaceful,No coat,Striped,Moderate care,Moderate exercise,Low,"Bottom-dwelling, active",Prone to fungal infections,35
Celestial Pearl Danio,Fish,Asia,Small; 2-3 cm,2-5 years,Peaceful,No coat,Various colors,Easy to care for,Minimal exercise,Low,"Active, colorful",Prone to disease if water quality is poor,18
Danio,Fish,Asia,Small; 5-7 cm,3-5 years,Peaceful,No coat,Various colors,Easy to care for,Minimal exercise,Low,"Active, hardy",Prone to fin rot and disease,15
Harlequin Rasbora,Fish,Asia,Small; 3-4 cm,5-7 years,Peaceful,No coat,Orange with black markings,Easy to care for,Minimal exercise,Low,"Schooling, active",Prone to fin rot,20
Cardinal Tetra,Fish,South America,Small; 3-4 cm,5-10 years,Peaceful,No coat,Red and blue,Easy to care for,Minimal exercise,Low,"Schooling, peaceful",Prone to disease if water quality is poor,25
Kuhli Loach,Fish,Asia,Small; 10-12 cm,10-15 years,Peaceful,No coat,Brown with stripes,Easy to care for,Minimal exercise,Low,"Bottom-dwelling, active",Prone to skin infections,22
Zebra Danio,Fish,Asia,Small; 5-7 cm,2-5 years,Peaceful,No coat,Striped,Easy to care for,Minimal exercise,Low,"Active, hardy",Prone to fin rot and disease,15
Panda Corydoras,Fish,South America,Small; 5-8 cm,5-10 years,Peaceful,No coat,White with black markings,Easy to care for,Minimal exercise,Low,"Bottom-dwelling, social",Prone to skin infections,20
Zebrafish,Fish,Asia,Small; 5-7 cm,2-5 years,Peaceful,No coat,Striped,Easy to care for,Minimal exercise,Low,"Active, hardy",Prone to fin rot and disease,18
Clown Loach,Fish,Asia,Medium; 15-20 cm,10-15 years,Peaceful,No coat,Orange with black stripes,Moderate care,Moderate exercise,Low,"Active, social",Prone to skin infections,35
Gold Dust Molly,Fish,Central America,Small; 5-7 cm,3-5 years,Peaceful,No coat,Gold,Easy to care for,Minimal exercise,Low,"Active, hardy",Prone to fin rot and internal parasites,15
Black Molly,Fish,Central America,Small; 5-7 cm,3-5 years,Peaceful,No coat,Black,Easy to care for,Minimal exercise,Low,"Hardy, adaptable",Prone to fin rot and internal parasites,12
Lyretail Molly,Fish,Central America,Small; 5-7 cm,3-5 years,Peaceful,No coat,Various colors,Easy to care for,Minimal exercise,Low,"Active, colorful",Prone to fin rot and internal parasites,15
Siamese Fighting Fish,Fish,Thailand,Small; 6-8 cm,2-4 years,Aggressive,No coat,Various colors,Easy to care for,Minimal exercise,Low,"Aggressive towards other males, but can be interactive",Prone to fin rot and tail biting,20
Longfin Ancistrus,Fish,South America,Medium; 10-15 cm,5-10 years,Peaceful,No coat,Brown with spots,Moderate care,Minimal exercise,Low,"Algae-eating, nocturnal",Prone to skin infections,30
Spotted Climbing Perch,Fish,Asia,Medium; 15-20 cm,5-10 years,Peaceful,No coat,Spotted,Moderate care,Moderate exercise,Low,"Adaptable, hardy",Prone to skin infections,25
Threadfin Rainbow,Fish,Australia,Small; 5-7 cm,3-5 years,Peaceful,No coat,Various colors,Easy to care for,Minimal exercise,Low,"Active, social",Prone to fin rot and disease,20
Pearl Gourami,Fish,Asia,Medium; 10-15 cm,4-6 years,Peaceful,No coat,Silver with pearls,Easy to moderate care,Moderate exercise,Low,"Interactive, peaceful",Prone to fin rot and skin infections,25
Gourami,Fish,Asia,Medium; 10-15 cm,4-6 years,Peaceful,No coat,Various colors,Easy to moderate care,Moderate exercise,Low,"Interactive, peaceful",Prone to fin rot and skin infections,25
Firemouth Cichlid,Fish,Central America,Medium; 10-15 cm,10-15 years,Aggressive,No coat,Red with blue,Moderate care,Moderate exercise,Low,"Colorful, territorial",Prone to fin rot and cichlid disease,30
Rainbow Shark,Fish,Asia,Medium; 10-15 cm,5-7 years,Aggressive,No coat,Gray with red fins,Moderate care,Moderate exercise,Low,"Active, territorial",Prone to fin rot,25
Midas Cichlid,Fish,Central America,Large; 30-40 cm,10-15 years,Aggressive,No coat,Gold,Moderate to high care,Moderate exercise,Low,"Territorial, colorful",Prone to cichlid disease and fin rot,50
Firemouth Cichlid,Fish,Central America,Medium; 10-15 cm,10-15 years,Aggressive,No coat,Red with blue,Moderate care,Moderate exercise,Low,"Colorful, territorial",Prone to fin rot and cichlid disease,35
Electric Blue Hap,Fish,Africa,Medium; 15-20 cm,10-15 years,Aggressive,No coat,Electric blue,High care,Moderate exercise,Low,"Colorful, territorial",Prone to Malawi bloat,60
Peacock Cichlid,Fish,Africa,Medium; 15-20 cm,10-15 years,Aggressive,No coat,Various colors,Moderate to high care,Moderate exercise,Low,"Colorful, territorial",Prone to cichlid disease,50
Corydoras Sterbai,Fish,South America,Small; 5-8 cm,5-10 years,Peaceful,No coat,Spotted,Easy to care for,Minimal exercise,Low,"Bottom-dwelling, social",Prone to skin infections,20
Rainbowfish,Fish,Australia,Medium; 8-10 cm,5-10 years,Peaceful,No coat,Various colors,Easy to care for,Moderate exercise,Low,"Active, social",Prone to fin rot and disease,30
Guppy,Fish,South America,Small; 3-6 cm,2-3 years,Peaceful,No coat,Various colors,Easy to care for,Minimal exercise,Low,"Active, colorful, and hardy",Prone to fin rot and dropsy,10
Black Skirt Tetra,Fish,South America,Small; 5-7 cm,5-10 years,Peaceful,No coat,Black with silver,Easy to care for,Minimal exercise,Low,"Active, schooling fish",Prone to fin rot,18
White Cloud Mountain Minnow,Fish,Asia,Small; 3-5 cm,2-5 years,Peaceful,No coat,Silver with red,Easy to care for,Minimal exercise,Low,"Hardy, active",Prone to fin rot and skin infections,15
Paradise Fish,Fish,Asia,Small; 8-10 cm,4-6 years,Aggressive,No coat,Various colors,Moderate care,Moderate exercise,Low,"Colorful, territorial",Prone to fin rot and skin infections,25
Kribensis,Fish,West Africa,Small; 7-10 cm,5-10 years,Peaceful,No coat,Purple with red,Easy to care for,Moderate exercise,Low,"Colorful, peaceful",Prone to fin rot,20
Siamese Algae Eater,Fish,Asia,Medium; 15-20 cm,5-10 years,Peaceful,No coat,Various colors,Easy to care for,Moderate exercise,Low,"Algae-eating, social",Prone to skin infections,22
Endler's Livebearer,Fish,Venezuela,Small; 2-4 cm,2-3 years,Peaceful,No coat,Various colors,Easy to care for,Minimal exercise,Low,"Colorful, active",Prone to fin rot and dropsy,15
Celestial Pearl Danio,Fish,Asia,Small; 2-3 cm,2-5 years,Peaceful,No coat,Various colors,Easy to care for,Minimal exercise,Low,"Active, colorful",Prone to disease if water quality is poor,18
White Skirt Tetra,Fish,South America,Small; 5-7 cm,5-10 years,Peaceful,No coat,White,Easy to care for,Minimal exercise,Low,"Active, schooling fish",Prone to fin rot,20
Rosy Barb,Fish,Asia,Medium; 10-12 cm,5-7 years,Peaceful,No coat,Pink with silver,Easy to care for,Moderate exercise,Low,"Active, hardy",Prone to fin rot and dropsy,18
Rainbow Shark,Fish,Asia,Medium; 10-15 cm,5-7 years,Aggressive,No coat,Gray with red fins,Moderate care,Moderate exercise,Low,"Active, territorial",Prone to fin rot,25
Yellow Lab Cichlid,Fish,Africa,Medium; 10-15 cm,10-15 years,Peaceful,No coat,Yellow,Moderate care,Moderate exercise,Low,"Colorful, social",Prone to Malawi bloat,35
Banded Rainbowfish,Fish,Australia,Medium; 8-12 cm,5-10 years,Peaceful,No coat,Various colors,Easy to care for,Moderate exercise,Low,"Active, social",Prone to fin rot and disease,30
Blood Parrot Cichlid,Fish,Central America,Medium; 15-20 cm,10-15 years,Aggressive,No coat,Orange,Moderate to high care,Moderate exercise,Low,"Colorful, territorial",Prone to cichlid disease and fin rot,50
Apistogramma,Fish,South America,Small; 5-7 cm,3-5 years,Peaceful,No coat,Various colors,Easy to care for,Minimal exercise,Low,"Colorful, peaceful",Prone to fin rot and dropsy,25
Kribensis,Fish,West Africa,Small; 7-10 cm,5-10 years,Peaceful,No coat,Purple with red,Easy to care for,Moderate exercise,Low,"Colorful, peaceful",Prone to fin rot,20
Clown Pleco,Fish,South America,Small; 7-10 cm,5-10 years,Peaceful,No coat,Brown with orange,Moderate care,Minimal exercise,Low,"Algae-eating, nocturnal",Prone to skin infections,25
African Butterflyfish,Fish,Africa,Medium; 20-25 cm,5-10 years,Aggressive,No coat,Brown with gold,Moderate to high care,Moderate exercise,Low,"Predatory, requires large tank",Prone to skin infections,50
Gold Gourami,Fish,Asia,Medium; 10-15 cm,4-6 years,Peaceful,No coat,Gold,Easy to moderate care,Moderate exercise,Low,"Interactive, peaceful",Prone to fin rot and skin infections,30
Emperor Tetra,Fish,South America,Small; 4-6 cm,5-7 years,Peaceful,No coat,Blue with red,Easy to care for,Minimal exercise,Low,"Active, peaceful",Prone to disease if water quality is poor,20
Giant Gourami,Fish,Asia,Large; 30-40 cm,10-15 years,Peaceful,No coat,Gray,Moderate to high care,Moderate exercise,Low,"Requires large tank, slow-moving",Prone to skin infections,70
